Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Category,Dist_Zipline_km
Day and Night Pharmacy,Pharmacy,9.3988177,-0.8304451,"OSM,HDX,healthsites",0.82,7133423365,Other,104.91718546558431
De Georges Pharmacy,Pharmacy,5.6358865,-0.0760935,"OSM,HDX,healthsites",0.82,9341180418,Other,74.88986988485539
De Georges Pharmacy,Pharmacy,5.6291336,-0.0763841,"OSM,HDX,healthsites",0.82,10965634840,Other,75.49868496052999
De Pablo Limited,Pharmacy,5.3457456,-0.6265315,"OSM,HDX,healthsites",0.81,7245552671,Other,96.84865239888225
Deccon Pharmacy,Pharmacy,5.622686,-0.070084,"OSM,HDX,healthsites",0.82,6470868773,Other,76.47646772324002
Declan Pharmacy,Pharmacy,5.5391993,-0.3993413,"OSM,HDX,healthsites",0.81,7777513011,Other,73.5570860820568
Deladem Pharmacy,Pharmacy,6.6068841,0.4726636,"OSM,HDX,healthsites",0.82,7574692594,Other,36.71690507971583
Delight Pharmacy,Pharmacy,6.0959401,-0.2562535,"OSM,HDX,healthsites",0.81,6924791879,Other,24.11206308490108
Delivery Chemist,Pharmacy,5.5546582,-0.3082233,"OSM,HDX,healthsites",0.81,7775772659,Other,73.27500495822623
Denis Donkor Chemist,Pharmacy,5.6147579,-0.2444351,"OSM,HDX,healthsites",0.93,6277014897,Other,68.74968157838327
Diplomat Pharmacy,Pharmacy,5.5991529,-0.0811755,"OSM,HDX,healthsites",0.81,10565336409,Other,78.02911234419298
Dipsy Pharmacy,Pharmacy,6.6897665,-1.6092094,"OSM,HDX,healthsites",0.81,5746742547,Other,47.311054606951274
Donatus Pharmacy,Pharmacy,7.5851616,-1.9409952,"OSM,HDX,healthsites",0.92,7572285985,Other,84.89023734881131
Done Care Pharmacy,Pharmacy,6.6979043,-1.6911193,"OSM,HDX,healthsites",0.81,6091146473,Other,51.9246237524645
Dong Steven Pharmacy,Pharmacy,6.6615485,-1.6735477,"OSM,HDX,healthsites",0.82,8307598131,Other,53.871039421435164
Doram Pharmacy,Pharmacy,9.4402302,-0.007056,"OSM,HDX,healthsites",0.82,6820953251,Other,132.99978512962838
Dosty pharmacy,Pharmacy,5.734147,0.0300712,"OSM,HDX,healthsites",0.82,11336521099,Other,73.92956199238105
Double Plus,Pharmacy,5.6870009,-0.1937976,"OSM,HDX,healthsites",0.81,7869275633,Other,63.50882283315119
Drag store,Pharmacy,5.6087926,-1.549832,"OSM,HDX,healthsites",0.92,10242246410,Other,121.36849151482143
Drug Store,Pharmacy,5.5349051,-0.6927307,"OSM,HDX,healthsites",0.81,4099430311,Other,78.73343961775369
Drug Store,Pharmacy,5.5451393,-0.7027459,"OSM,HDX,healthsites",0.81,5115858546,Other,78.06953361838458
Drug Store,Pharmacy,5.6062106,-1.5454687,"OSM,HDX,healthsites",0.92,10292767371,Other,121.92985163181314
Drug Store,Pharmacy,5.6132377,-1.5501787,"OSM,HDX,healthsites",0.92,10292767383,Other,121.07933020980425
Drug Store,Pharmacy,5.6137342,-1.5527295,"OSM,HDX,healthsites",0.92,10292767394,Other,120.80945281469334
Drug Store,Pharmacy,5.5956625,-1.5465644,"OSM,HDX,healthsites",0.81,10301699463,Other,122.4409174184032
Drug Store,Pharmacy,5.612162,-1.5422568,"OSM,HDX,healthsites",0.92,10301699469,Other,121.89129854773536
Drug Store,Pharmacy,5.6176515,-1.5359549,"OSM,HDX,healthsites",0.92,10301699474,Other,122.17753556314493
Drug Store,Pharmacy,5.6085744,-1.5371472,"OSM,HDX,healthsites",0.92,10313996593,Other,122.58102322711034
Drug Store,Pharmacy,5.6135847,-1.5486533,OSM,0.63,1245742586,Other,121.20376377913983
Drug store,Pharmacy,5.611875,-1.5498085,"OSM,HDX,healthsites",0.92,10266610826,Other,121.1927936253718
Drug store,Pharmacy,5.6122047,-1.5487343,"OSM,HDX,healthsites",0.92,10284772621,Other,121.27542299644894
Drug store,Pharmacy,5.6158203,-1.5503678,"OSM,HDX,healthsites",0.81,10292772121,Other,120.91310192171575
Duet Pharmacy,Pharmacy,5.7510951,-0.0164622,"OSM,HDX,healthsites",0.81,5051344421,Other,68.97802370084129
Dunamis Pharmacy Limited,Pharmacy,6.8026789,-2.517585,"OSM,HDX,healthsites",0.81,7258014287,Other,68.73742247179109
Dzigbordi Chemical Store,Pharmacy,6.1178137,1.1806674,"OSM,HDX,healthsites",0.81,3655509799,Other,119.88729347557828
E. A. K pharmacy,Pharmacy,6.6742869,-1.549379,"OSM,HDX,healthsites",0.81,11009047133,Other,45.78318083017382
E.B Pharmacy,Pharmacy,9.4012446,-0.8376991,"OSM,HDX,healthsites",0.82,6544018643,Other,104.67435734488203
ECP Pharmacy Wholesale,Pharmacy,5.6691692,-0.1769998,"OSM,HDX,healthsites",0.81,5209798229,Other,66.10310000339203
EDPA Pharmacy,Pharmacy,7.1567806,0.4773173,"OSM,HDX,healthsites",0.81,6715214855,Other,81.68786968793484
EFS-ESS Pharmacy,Pharmacy,4.9019648,-1.7669585,"OSM,HDX,healthsites",0.81,6226204623,Other,162.35115788217635
EPCL,Pharmacy,5.6473956,-0.1497059,"OSM,HDX,healthsites",0.81,3802490987,Other,69.63395626377866
EVP Pharmacy,Pharmacy,5.6605064,-0.2062095,"OSM,HDX,healthsites",0.81,5770056540,Other,65.58384572100158
East Cantoment Pharmacy,Pharmacy,5.5842028,-0.1606429,"OSM,HDX,healthsites",0.81,4400481906,Other,75.3528741206985
East Cantoments Pharmacy Retail,Pharmacy,5.5668626,-0.2147421,"OSM,HDX,healthsites",0.83,6217956936,Other,74.84043912989475
East Cantoments Pharmacy Retail,Pharmacy,5.5707694,-0.1765967,"OSM,HDX,healthsites",0.81,6387877453,Other,75.99270179846577
East Cantonments Pharmacy,Pharmacy,4.8961496,-1.7571942,"OSM,HDX,healthsites",0.81,7328643108,Other,163.4430312549855
East Cantonments Pharmacy,Pharmacy,5.6267741,-0.0852875,"OSM,HDX,healthsites",0.81,11128863916,Other,75.18946523823756
"East Cantonments Pharmacy Limited, Wholesale",Pharmacy,5.5506304,-0.3559071,"OSM,HDX,healthsites",0.81,5302018800,Other,72.79964734785518
Eastern Chemists,Pharmacy,6.0950327,-0.2608543,"OSM,HDX,healthsites",0.81,6362090188,Other,23.719592615167777
Eben Kweku Newton Licensed Chemical Shop,Pharmacy,5.7318913,-0.2033705,"OSM,HDX,healthsites",0.82,10691098344,Other,58.59713086064824
Ebenezer Chemist Limited,Pharmacy,5.5529127,-0.1995926,"OSM,HDX,healthsites",0.82,5486353373,Other,76.87158849207349
Ebenezer pharmacy,Pharmacy,5.5662908,-0.1835999,"OSM,HDX,healthsites",0.81,4927406375,Other,76.14893254173344
Ecp,Pharmacy,5.576467,-0.2745633,"OSM,HDX,healthsites",0.81,10284291156,Other,71.81335418836045
Ed-Joe,Pharmacy,5.6405047,-0.2105802,"OSM,HDX,healthsites",0.81,5775921566,Other,67.42341321007208
Edd Eddy,Pharmacy,5.6022145,-0.0802372,"OSM,HDX,healthsites",0.81,6433598787,Other,77.79372626703523
Eddyamps Pharmacy,Pharmacy,4.9107693,-1.7826115,"OSM,HDX,healthsites",0.81,9609535072,Other,160.65601621240856
Eden Royal,Pharmacy,5.6029632,-0.2564775,"OSM,HDX,healthsites",0.82,7207976460,Other,69.57033551775201
Edmida Pharmacy,Pharmacy,10.7936323,-0.8468535,OSM,0.53,737406049,Other,49.63005998319337
Eff-Ess Pharmacy,Pharmacy,4.9091724,-1.794923,"OSM,HDX,healthsites",0.81,9602324796,Other,160.15536747232957
Eleomax Pharmacy Limited,Pharmacy,5.6271097,-0.0674082,"OSM,HDX,healthsites",0.82,10967587026,Other,76.22918046617778
Elikplim Pharmacy,Pharmacy,6.1139666,1.19486,"OSM,HDX,healthsites",0.81,3319457082,Other,121.50899794423322
Elite Pharmacy ltd,Pharmacy,6.6852933,-1.5845007,"OSM,HDX,healthsites",0.81,5347282825,Other,46.37783736438337
Elizabeth Oppong License Chemical Shop,Pharmacy,5.6168827,-0.2424288,"OSM,HDX,healthsites",0.93,6277015915,Other,68.60024432880577
Elizabeth Sey Pharmacy,Pharmacy,5.6354138,-0.1874682,"OSM,HDX,healthsites",0.92,7147467169,Other,68.96614454709423
Emmasel Pharmacy,Pharmacy,5.5818167,-0.2083204,"OSM,HDX,healthsites",0.81,6198608186,Other,73.54052041875205
Emporium Pharmacy,Pharmacy,5.6413071,-0.1772622,"OSM,HDX,healthsites",0.92,4554919900,Other,68.85496519861677
Enerst Chemist,Pharmacy,5.5354565,-0.4194051,"OSM,HDX,healthsites",0.81,6953609643,Other,73.8473595963766
Eno Serwaah pharmacy,Pharmacy,6.2901832,-1.9712874,"OSM,HDX,healthsites",0.92,5423086824,Other,58.04112877461382
Enuko Princella,Pharmacy,5.8225908,-2.8264371,"OSM,HDX,healthsites",0.81,10675090382,Other,54.88963579928232
Equa Chemical Shop,Pharmacy,5.7003225,-0.1800937,"OSM,HDX,healthsites",0.81,4648209596,Other,62.88566133871632
Equity pharmacy,Pharmacy,5.6373107,-0.1502454,"OSM,HDX,healthsites",0.81,4349069300,Other,70.59180708963841
Eri Pharma Ltd,Pharmacy,5.6858032,-0.1509517,"OSM,HDX,healthsites",0.81,6234120412,Other,65.84960562549497
Eribel Pharmacy,Pharmacy,5.6276021,-0.2421981,"OSM,HDX,healthsites",0.81,4557990252,Other,67.49039867402207
Eric's Chemists,Pharmacy,6.2393408,0.0922965,"OSM,HDX,healthsites",0.81,3802489640,Other,28.627815030484378
Eric's Chemists,Pharmacy,5.6961969,-0.013351,"OSM,HDX,healthsites",0.81,3802490258,Other,73.71789580113443
Erisa Pharmacy,Pharmacy,6.7088274,-1.6372494,"OSM,HDX,healthsites",0.81,6702081250,Other,47.2816699884732
Ernbrid Pharmacy,Pharmacy,5.5634603,-0.2037071,"OSM,HDX,healthsites",0.81,6437976663,Other,75.61931868788712
Ernest Chemist,Pharmacy,5.6877696,0.000445,"OSM,HDX,healthsites",0.81,4350251990,Other,75.42138857754743
Ernest Chemist,Pharmacy,4.9030709,-1.7583276,"OSM,HDX,healthsites",0.81,4370881507,Other,162.71523661172952
Ernest Chemist,Pharmacy,5.6531812,-0.1791792,"OSM,HDX,healthsites",0.92,4943837822,Other,67.58013550261765
Ernest Chemist,Pharmacy,5.5798941,-0.2663247,"OSM,HDX,healthsites",0.81,5302018799,Other,71.69601713931092
Ernest Chemist,Pharmacy,5.5701016,-0.2120427,"OSM,HDX,healthsites",0.82,5752141742,Other,74.60735303176564
Ernest Chemist,Pharmacy,6.6709824,-1.6377614,"OSM,HDX,healthsites",0.81,6036653467,Other,50.75700553946114
Ernest Chemist,Pharmacy,6.7087918,-1.6365396,"OSM,HDX,healthsites",0.81,6091147586,Other,47.23873430943024
Ernest Chemist,Pharmacy,5.5709501,-0.2116421,"OSM,HDX,healthsites",0.82,6448601889,Other,74.53481877838685
Ernest Chemist,Pharmacy,5.5656641,-0.1987869,"OSM,HDX,healthsites",0.81,6478645121,Other,75.5873024519543
Ernest Chemist,Pharmacy,6.709285,-1.635742,"OSM,HDX,healthsites",0.81,6535948184,Other,47.14282270521088
Ernest Chemist Limited,Pharmacy,5.6432464,-0.1132529,"OSM,HDX,healthsites",0.81,5746072945,Other,72.01934029840469
Ernest Chemist Limited,Pharmacy,5.566062,-0.1899149,"OSM,HDX,healthsites",0.81,6050981938,Other,75.90810869069061
Ernest Chemist Limited,Pharmacy,5.6294492,-0.0906998,"OSM,HDX,healthsites",0.81,6305746078,Other,74.62112206511851
Ernest Chemist Limited,Pharmacy,5.6225389,-0.0724747,"OSM,HDX,healthsites",0.81,6700548830,Other,76.34629957136842
Ernest Chemists,Pharmacy,5.6048663,-0.2042209,"OSM,HDX,healthsites",0.93,3961469680,Other,71.33563668484388
Ernest Chemists,Pharmacy,6.7044114,-1.6255964,"OSM,HDX,healthsites",0.91,6495045149,Other,46.93749097879029
Ernest Chemists,Pharmacy,5.6077349,-0.1851469,"OSM,HDX,healthsites",0.81,8006375662,Other,71.86496799036037
Ernest Chemists East Legon Retail,Pharmacy,5.6339009,-0.1727902,"OSM,HDX,healthsites",0.82,4951010023,Other,69.80772778409201
Ernest Pharmacy,Pharmacy,5.6404802,-0.1512114,"OSM,HDX,healthsites",0.81,8572227217,Other,70.23169904137441
Ervian Pharmacy,Pharmacy,5.7595973,-0.1927327,"OSM,HDX,healthsites",0.81,8708737318,Other,56.468144910156916
Essel Pharmacy,Pharmacy,5.6091257,-0.1079987,"OSM,HDX,healthsites",0.81,6939763699,Other,75.57265899012161
Esther's Pharmacy Shop,Pharmacy,5.6104372,-0.2379649,"OSM,HDX,healthsites",0.93,6283465058,Other,69.43637365053313
Esthmark Pharmacy,Pharmacy,6.8462455,-1.4071821,"OSM,HDX",0.67,12567460845,Other,23.15527628859667
Ethical Pharmacy,Pharmacy,9.4445146,-0.8439082,"OSM,HDX,healthsites",0.82,1880289111,Other,99.91961842043777
Etornam Herbal Center,Pharmacy,5.601424,-0.0841606,"OSM,HDX,healthsites",0.81,5714066427,Other,77.64316564614545
Evanex Pharmacy,Pharmacy,5.0019315,-2.0250769,"OSM,HDX,healthsites",0.81,9064977857,Other,140.07307936625025
Evans Chemicals,Pharmacy,5.6113044,-0.2374146,"OSM,HDX,healthsites",0.82,7014066720,Other,69.36620355248968
Evepet Pharmacy,Pharmacy,5.5897393,-0.1308989,"OSM,HDX,healthsites",0.81,6753538057,Other,76.24836870999951
Ever Care Pharmacy,Pharmacy,5.8102892,-0.3351267,"OSM,HDX,healthsites",0.81,12568588022,Other,45.104030135034414
EverCare Pharmacy,Pharmacy,6.1284523,-0.2123742,"OSM,HDX,healthsites",0.81,6797165933,Other,27.15109725294168
Excel Pharmacy and Cosmetics,Pharmacy,5.617625,-0.2366886,"OSM,HDX,healthsites",0.93,6279110347,Other,68.73464829524914
Excora Pharmacy,Pharmacy,6.1959393,-2.3220987,"OSM,HDX,healthsites",0.83,7606543531,Other,18.03974539922626
Excora Pharmacy Limited,Pharmacy,5.8216526,-2.8216197,"OSM,HDX,healthsites",0.81,8207694287,Other,54.59885690791248
Eye Nyame,Pharmacy,6.8037281,-2.516134,"OSM,HDX,healthsites",0.81,6644101185,Other,68.8449452014916
Eye Plus Pharmacy,Pharmacy,5.5644498,-0.1800958,"OSM,HDX,healthsites",0.81,6795161816,Other,76.48580318549233
Eye of God Pharmacy,Pharmacy,10.8040756,-0.8457493,"OSM,HDX,healthsites",0.81,7089598505,Other,50.768900464663645
Faako Pharmacy,Pharmacy,9.4044686,-0.8672766,"OSM,HDX,healthsites",0.82,6643941879,Other,104.48495219556233
Fabby Pharmacy,Pharmacy,5.6087417,-0.0758663,"OSM,HDX,healthsites",0.81,5790774953,Other,77.43360523465958
Family Health Pharmacy,Pharmacy,5.1098879,-1.2481294,"OSM,HDX,healthsites",0.81,6573951078,Other,149.9882258599573
Familycare Pharmacy,Pharmacy,5.6122056,-0.2008376,"OSM,HDX,healthsites",0.81,1251736948,Other,70.72711222847471
Far-Habink Pharmacy,Pharmacy,9.4384702,-0.8623109,"OSM,HDX,healthsites",0.81,6876224125,Other,100.69661477356426
Fast Chemical Shop,Pharmacy,9.3934464,-0.8462911,OSM,0.53,562002740,Other,105.57401575091295
Fausvic Pharmacy (a mutti Pharmacy),Pharmacy,6.6881808,-1.569964,"OSM,HDX,healthsites",0.81,11398278713,Other,45.35230644392889
Fernando Chemists Ltd,Pharmacy,6.6758407,-1.5631031,OSM,0.53,568495653,Other,46.24855450129726
Fidelity Pharmacy,Pharmacy,5.5577586,-0.2691806,"OSM,HDX,healthsites",0.81,5287626004,Other,73.96628760030029
Firdaws Pharmacy Limited,Pharmacy,5.6236389,-0.29822,"OSM,HDX,healthsites",0.82,7837916785,Other,66.09931433181985
First Family Pharmacy,Pharmacy,6.6012129,0.4963294,"OSM,HDX,healthsites",0.81,10935406186,Other,38.96845588794295
Flexta Pharmacy,Pharmacy,5.5746838,-0.2379998,"OSM,HDX,healthsites",0.82,3621666091,Other,73.17657829781459
Floss Pharma,Pharmacy,5.6344216,-0.1008933,"OSM,HDX,healthsites",0.81,7810232498,Other,73.56150456842188
Forbiq Pharmacy,Pharmacy,5.6862571,-0.1678208,"OSM,HDX,healthsites",0.81,4400503914,Other,64.89838055046133
Fountain Spring Pharmacy,Pharmacy,5.5384567,-0.3258978,"OSM,HDX,healthsites",0.81,7775302897,Other,74.65423861199227
Framim,Pharmacy,5.2992359,-1.9902133,"OSM,HDX,healthsites",0.81,11764719332,Other,111.92536290888997
Francisca Mensah,Pharmacy,5.6125644,-0.2418511,"OSM,HDX,healthsites",0.93,6290813211,Other,69.07234872757209
Franeva,Pharmacy,5.5850293,-0.2128638,"OSM,HDX,healthsites",0.81,8567038917,Other,73.02939528524787
Frankiz,Pharmacy,5.5982131,-0.1125326,"OSM,HDX,healthsites",0.81,6743972962,Other,76.37922034663514
Free Mart Pharmacy,Pharmacy,5.5796623,-0.2283582,"OSM,HDX,healthsites",0.81,5959485125,Other,73.00006357561288
Frimata Pharmacy,Pharmacy,5.646384,-0.2268426,"OSM,HDX,healthsites",0.81,7693055793,Other,66.1420594654438
Frontline Pharmacy,Pharmacy,5.555221,-0.2114779,"OSM,HDX,healthsites",0.81,5150562247,Other,76.17392089534802
G & E Health Services,Pharmacy,5.7388639,0.1022608,"OSM,HDX,healthsites",0.81,6324846586,Other,79.48971225570367
G- EME Pharmacy and Diagnostic Centre,Pharmacy,6.8049166,-2.5141844,"OSM,HDX,healthsites",0.81,5876940066,Other,68.96560857845517
GAB Pharmacy,Pharmacy,5.5952211,-0.0860669,"OSM,HDX,healthsites",0.81,6744277475,Other,78.12355289032739
GAFAT pharmacy,Pharmacy,5.5910316,-0.2064922,"OSM,HDX,healthsites",0.81,7814702658,Other,72.66365412596481
GLORIA K. TETTEH,Pharmacy,6.7896024,-2.5103712,"OSM,HDX,healthsites",0.82,7291702385,Other,67.25471859321452
GMC Pharmacy,Pharmacy,5.2803376,-1.982073,OSM,0.53,688616221,Other,114.18984280821255
GN Pharmacy,Pharmacy,5.7328022,-0.1579833,"OSM,HDX,healthsites",0.81,9273013572,Other,60.980455157520815
Gaataa Adams,Pharmacy,9.9357352,-2.1985339,"OSM,HDX,healthsites",0.81,13196252764,Other,159.50762218596057
Gabriel k Adom,Pharmacy,6.6157845,0.4680631,"OSM,HDX,healthsites",0.82,5739266521,Other,36.60878614333423
Gabson Pharmacy,Pharmacy,6.0988795,-0.2526888,"OSM,HDX,healthsites",0.81,6304073822,Other,24.301543206514886
Gabson Pharmacy,Pharmacy,6.0924171,-0.2586159,"OSM,HDX,healthsites",0.81,6435744903,Other,24.07943885060414
Gap Pharmacy,Pharmacy,5.7046707,-0.0145108,"OSM,HDX,healthsites",0.81,4741290374,Other,72.92395686212323
Gasto Pharmacy,Pharmacy,6.6757318,-1.5537272,"OSM,HDX,healthsites",0.81,11172257926,Other,45.829328415658736
Genak Pharmacy,Pharmacy,6.5890471,-1.6249104,"OSM,HDX,healthsites",0.81,11062174322,Other,57.87861539923032
GeoRuth Pharmacy,Pharmacy,6.7843228,-1.5746085,"OSM,HDX,healthsites",0.81,10023084505,Other,36.462699974643314
Geomat Pharmacy Limited,Pharmacy,6.8008936,-2.5175025,"OSM,HDX,healthsites",0.81,5109825922,Other,68.53978095314025
George Dadzie,Pharmacy,5.8095379,-2.435719,"OSM,HDX,healthsites",0.81,6698629385,Other,41.541807467339865
George kwasi Ataah over the counter chemical store,Pharmacy,6.1945062,-2.3227125,"OSM,HDX",0.67,7606543530,Other,17.959187258184926
Getaid Pharmarcy,Pharmacy,5.6862762,-0.168957,"OSM,HDX,healthsites",0.81,9123049006,Other,64.83686339465167
Getwell Pharmacy,Pharmacy,5.3216118,-1.9754771,"OSM,HDX,healthsites",0.81,9669726589,Other,110.5964357896593
Ghanima Pharmacy Limited,Pharmacy,6.6938434,-1.636297,"OSM,HDX,healthsites",0.82,5332182221,Other,48.57131488575813
Gidams Pharmacy,Pharmacy,5.5802439,-0.1404842,OSM,0.53,1374389524,Other,76.70918349202347
Gilter Pharmacy,Pharmacy,6.0670738,0.8600637,"OSM,HDX,healthsites",0.81,10681755504,Other,90.16777369661665
Gina Pharmacy,Pharmacy,9.456337,-0.8453479,"OSM,HDX,healthsites",0.82,6657453040,Other,98.6205331766551
Ginaphama Pharmacy,Pharmacy,9.4250318,-0.856655,"OSM,HDX,healthsites",0.82,2509276964,Other,102.14267547213093
Ginapharma Ldt.,Pharmacy,10.8018168,-0.8635947,"OSM,HDX,healthsites",0.81,6815492125,Other,50.73612876838396
Glem Pharmacy,Pharmacy,5.6078938,-0.0935602,"OSM,HDX,healthsites",0.81,6747184248,Other,76.49469847801275
God is love Pharmacy,Pharmacy,5.3995644,-0.6496968,"OSM,HDX,healthsites",0.82,9036385276,Other,91.63023586123933
God's Time Chemicals -Michael Ansah Sagu,Pharmacy,5.2915113,-2.7759331,"OSM,HDX,healthsites",0.93,7325598087,Other,103.63089025858436
Godisab,Pharmacy,7.5893462,-1.9392098,"OSM,HDX,healthsites",0.81,10875072278,Other,85.0688307733581
Goemat Pharmacy,Pharmacy,6.6927098,-2.4422716,"OSM,HDX,healthsites",0.81,9701875239,Other,56.67135668847407
Good Day Pharmacy,Pharmacy,7.3345559,-2.3202491,"OSM,HDX,healthsites",0.81,10913153365,Other,107.78742956364505
Good Start Pharmacy Limited,Pharmacy,5.6238995,-0.2491492,"OSM,HDX,healthsites",0.82,7441397234,Other,67.62413735391794
Grammar Chemist,Pharmacy,5.3025007,-1.9874068,"OSM,HDX,healthsites",0.81,5128389744,Other,111.76335102892037
Gravity Pharmacy,Pharmacy,5.6717204,-0.1222026,"OSM,HDX,healthsites",0.81,13061566958,Other,68.81082550992792
Greenlight Pharmacy,Pharmacy,7.3362633,-2.328501,"OSM,HDX,healthsites",0.81,5308353646,Other,108.71450482772883
Greenlight Pharmacy Annex,Pharmacy,7.3364162,-2.3282593,"OSM,HDX,healthsites",0.81,6688847098,Other,108.69376210504116
Grit Pharmacy,Pharmacy,5.5519379,-0.203977,"OSM,HDX,healthsites",0.81,6350580474,Other,76.80145924165409
Grit Pharmacy,Pharmacy,5.6141124,-0.2284234,"OSM,HDX,healthsites",0.81,7151828423,Other,69.41306850529158
Haatso Pharmacy,Pharmacy,5.6775476,-0.2028069,"OSM,HDX,healthsites",0.81,10610469636,Other,64.02303918608055
Habilat Pharmacy,Pharmacy,10.0641156,-2.5035393,"OSM,HDX,healthsites",0.82,8223753022,Other,188.88216378970534
Hale,Pharmacy,5.6309611,-0.2191243,"OSM,HDX,healthsites",0.81,5799350934,Other,68.042617447459
Hale Pharmacy,Pharmacy,5.5952787,-0.2314234,"OSM,HDX,healthsites",0.81,7566424316,Other,71.25830743235113
Hands of God (Thomas Voduh Mensah),Pharmacy,5.290174,-2.7774759,"OSM,HDX,healthsites",0.93,7325200485,Other,103.82472352595809
Hannah Anderson's Licensed Chemical Store,Pharmacy,5.1126614,-1.3238003,OSM,0.63,881814572,Other,154.8614365591973
Hapicares,Pharmacy,6.837129,-1.650376,"OSM,HDX,healthsites",0.81,10726705893,Other,37.876985658808145
Haskay Pharmacy,Pharmacy,9.3841758,-0.8018823,"OSM,HDX,healthsites",0.82,6628538146,Other,106.49515181300973
Hayat Pharmacy,Pharmacy,9.3883388,-0.8156513,"OSM,HDX,healthsites",0.82,6476594839,Other,106.04293603338378
Hayford Dorothy,Pharmacy,5.2450265,-1.2480883,"OSM,HDX",0.67,12456857861,Other,138.2217565322961
Health Angels Pharmaceuticals,Pharmacy,5.626195,-0.2550769,"OSM,HDX,healthsites",0.81,10891959551,Other,67.17423214152006
Health Concept,Pharmacy,5.6094938,-0.0871886,"OSM,HDX,healthsites",0.82,5766799969,Other,76.70585088997773
Health Corner,Pharmacy,5.6009837,-0.0972924,"OSM,HDX,healthsites",0.81,6938868418,Other,76.94455112214963
Health Lover,Pharmacy,5.7188955,-0.171942,"OSM,HDX,healthsites",0.81,6233786941,Other,61.51896840144772
Health Shop Mini Mart,Pharmacy,5.6383278,-0.170889,"OSM,HDX,healthsites",0.81,1356937858,Other,69.45902278362804
Health Solutions,Pharmacy,5.5770902,-0.1735902,"OSM,HDX,healthsites",0.82,1775866931,Other,75.4828801911182
Health Spring Pharmacy,Pharmacy,5.2839934,-2.0054609,"OSM,HDX,healthsites",0.81,5515602856,Other,112.59315075987472
Health Style Pharmacy,Pharmacy,5.5565194,-0.1713037,OSM,0.53,878905197,Other,77.67228928184221
HealthLane,Pharmacy,5.6255447,-0.1525073,"OSM,HDX,healthsites",0.81,9235979417,Other,71.6328922409907
Healthaus Pharmacy,Pharmacy,5.5960568,-0.1018372,"OSM,HDX,healthsites",0.82,6846113431,Other,77.1663674635318
Healthmark Pharmacy,Pharmacy,5.6190924,-0.2501499,"OSM,HDX,healthsites",0.81,5923783047,Other,68.09213513947284
Hebrews Pharmacy Limited,Pharmacy,5.6162206,-0.2485636,"OSM,HDX,healthsites",0.83,5777113610,Other,68.4491903041947
Helmart,Pharmacy,5.5237971,-0.4588485,"OSM,HDX,healthsites",0.81,10284300758,Other,75.09013744296588
